,Chromosome,Start,End,Name,Score,Strand,ThickStart,ThickEnd,ItemRGB,BlockCount
14925,chr6,107132550,107133020,.,868,.,20.25067,-1.0,4.94451,235
14926,chr6,148179971,148180441,.,836,.,20.22756,-1.0,4.94451,235
14927,chr6,37210444,37210853,.,1000,.,20.22438,-1.0,4.94451,389
14928,chr6,89494341,89494811,.,630,.,20.20252,-1.0,4.94451,235
14929,chr6,158220843,158221257,.,780,.,20.09136,-1.0,4.94451,394
14930,chr6,35766848,35767318,.,637,.,19.963,-1.0,4.94451,235
14931,chr6,71482738,71483208,.,604,.,19.92542,-1.0,4.94451,235
14932,chr6,11947149,11947619,.,549,.,19.82203,-1.0,4.94451,235
14933,chr6,34243827,34244297,.,614,.,19.80046,-1.0,4.94451,235
14934,chr6,107689855,107690325,.,566,.,19.79928,-1.0,4.94451,235
14935,chr6,44079146,44079546,.,1000,.,19.7953,-1.0,4.94451,390
14936,chr6,12395894,12396364,.,620,.,19.74523,-1.0,4.94451,235
14937,chr6,138109387,138109829,.,1000,.,19.69991,-1.0,4.46786,419
14938,chr6,170429358,170429828,.,629,.,19.66439,-1.0,4.46842,235
14939,chr6,146543456,146543926,.,723,.,19.60792,-1.0,4.4691,235
14940,chr6,5753430,5753900,.,629,.,19.55863,-1.0,4.46963,235
14941,chr6,303799,304269,.,613,.,19.50887,-1.0,4.47026,235
14942,chr6,168054952,168055422,.,646,.,19.50327,-1.0,4.47038,235
14943,chr6,10847514,10847984,.,637,.,19.38394,-1.0,4.4718,235
14944,chr6,158704165,158704575,.,1000,.,19.31797,-1.0,4.47262,406
14945,chr6,33384453,33384923,.,654,.,19.2814,-1.0,4.47313,235
14946,chr6,12899292,12899762,.,607,.,19.24639,-1.0,4.47376,235
14947,chr6,41683573,41683977,.,1000,.,19.1299,-1.0,4.47557,393
14948,chr6,100775615,100776085,.,663,.,19.11503,-1.0,4.47573,235
14949,chr6,33280083,33280553,.,818,.,19.06931,-1.0,4.47631,235
14950,chr6,156797063,156797533,.,543,.,19.03988,-1.0,4.47666,235
14951,chr6,143060154,143060624,.,571,.,18.97759,-1.0,4.47751,235
14952,chr6,127307624,127308094,.,574,.,18.97041,-1.0,4.47763,235
14953,chr6,54697341,54697811,.,653,.,18.8924,-1.0,4.47862,235
14954,chr6,157221287,157221757,.,620,.,18.75893,-1.0,4.48055,235
14955,chr6,159174401,159174871,.,746,.,18.70601,-1.0,4.48128,235
14956,chr6,165664699,165665169,.,634,.,18.70509,-1.0,4.48131,235
14957,chr6,17701814,17702284,.,599,.,18.62757,-1.0,4.48246,235
14958,chr6,70884531,70885001,.,566,.,18.60876,-1.0,4.48264,235
14959,chr6,686635,687105,.,590,.,18.58164,-1.0,4.48302,235
14960,chr6,57970509,57970979,.,552,.,18.38494,-1.0,4.48588,235
14961,chr6,36360654,36361124,.,556,.,18.34197,-1.0,4.48649,235
14962,chr6,53643264,53643734,.,553,.,18.30373,-1.0,4.48697,235
14963,chr6,30597480,30597950,.,1000,.,18.28457,-1.0,4.48724,235
14964,chr6,43771079,43771549,.,570,.,18.23826,-1.0,4.48807,235
14965,chr6,87472902,87473372,.,724,.,18.21911,-1.0,4.48832,235
14966,chr6,15239748,15240218,.,545,.,18.10393,-1.0,4.26816,235
14967,chr6,2505617,2506087,.,563,.,17.98143,-1.0,4.12381,235
14968,chr6,136654048,136654518,.,544,.,17.96064,-1.0,4.1241,235
14969,chr6,41601488,41601958,.,550,.,17.94369,-1.0,4.1243,235
14970,chr6,165663038,165663508,.,552,.,17.90238,-1.0,4.12484,235
14971,chr6,161748951,161749421,.,541,.,17.71509,-1.0,4.01824,235
14972,chr6,8708049,8708519,.,748,.,17.51456,-1.0,4.02154,235
14973,chr6,106223493,106223963,.,563,.,17.41183,-1.0,4.02309,235
14974,chr6,166514123,166514593,.,563,.,17.29504,-1.0,4.02481,235
14975,chr6,158869814,158870284,.,548,.,17.28594,-1.0,4.02495,235
14976,chr6,13049623,13050093,.,587,.,17.27096,-1.0,4.0251,235
14977,chr6,105136805,105137275,.,843,.,17.09734,-1.0,4.02798,235
14978,chr6,162417111,162417581,.,541,.,17.09075,-1.0,4.0281,235
14979,chr6,31192675,31193145,.,631,.,16.69618,-1.0,3.94666,235
14980,chr6,17371090,17371560,.,563,.,16.50175,-1.0,3.87737,235
14981,chr6,52163094,52163564,.,662,.,16.21365,-1.0,3.88207,235
14982,chr6,157667321,157667791,.,1000,.,16.04866,-1.0,3.88491,235
14983,chr6,32922284,32922754,.,665,.,15.15238,-1.0,3.65223,235
14984,chr6,85355026,85355439,.,1000,.,14.987,-1.0,3.61876,402
14985,chr6,106339480,106339950,.,693,.,14.45354,-1.0,3.35474,235
14986,chr6,156686747,156687217,.,567,.,14.13225,-1.0,3.19441,235
14987,chr6,34791900,34792370,.,869,.,13.57421,-1.0,3.00759,235
14988,chr6,33632693,33633163,.,582,.,13.47951,-1.0,2.92956,235
14989,chr6,137866960,137867362,.,1000,.,13.23622,-1.0,2.78039,390
14990,chr6,72412127,72412659,.,1000,.,13.22667,-1.0,2.77599,476
14991,chr6,127100930,127101400,.,580,.,13.05673,-1.0,2.69298,235
14992,chr6,107980438,107980908,.,637,.,12.95895,-1.0,2.63887,235
14993,chr6,32245077,32245547,.,941,.,12.86629,-1.0,2.59751,235
14994,chr6,44151829,44152259,.,1000,.,12.74231,-1.0,2.54706,426
14995,chr6,99152190,99152660,.,1000,.,12.69414,-1.0,2.53542,235
14996,chr6,53725814,53726234,.,1000,.,12.55816,-1.0,2.48815,399
14997,chr6,122184678,122185148,.,894,.,12.52628,-1.0,2.46238,235
14998,chr6,56549105,56549575,.,903,.,12.50863,-1.0,2.45222,235
14999,chr6,122399329,122399799,.,910,.,12.39628,-1.0,2.40061,235
15000,chr6,24992041,24992511,.,1000,.,12.1342,-1.0,2.28929,235
15001,chr6,85015554,85016024,.,1000,.,12.03463,-1.0,2.23431,235
15002,chr6,44593619,44594089,.,647,.,11.81611,-1.0,2.14962,235
15003,chr6,81241868,81242338,.,705,.,11.62057,-1.0,2.05898,235
15004,chr6,135439062,135439532,.,897,.,11.54457,-1.0,2.02641,235
15005,chr6,53061867,53062337,.,1000,.,11.52507,-1.0,2.01976,235
15006,chr6,47478044,47478514,.,760,.,11.50653,-1.0,2.01264,235
15007,chr6,137076658,137077128,.,1000,.,11.04716,-1.0,1.80671,235
15008,chr6,129751991,129752461,.,1000,.,10.78592,-1.0,1.67562,235
15009,chr6,117556065,117556535,.,1000,.,10.72467,-1.0,1.65166,235
15010,chr6,13814273,13814743,.,615,.,10.71955,-1.0,1.65134,235
15011,chr6,38570879,38571349,.,775,.,10.51669,-1.0,1.55834,235
15012,chr6,1635523,1635993,.,609,.,10.31756,-1.0,1.47361,235
15013,chr6,912944,913414,.,878,.,10.11632,-1.0,1.38896,235
15014,chr6,28684377,28684847,.,1000,.,9.98,-1.0,1.33041,235
15015,chr6,146785163,146785633,.,878,.,9.80615,-1.0,1.25165,235
15016,chr6,147509175,147509645,.,911,.,9.68444,-1.0,1.20713,235
15017,chr6,161374034,161374504,.,877,.,9.659,-1.0,1.19556,235
15018,chr6,97068351,97068821,.,835,.,9.57745,-1.0,1.16712,235
15019,chr6,63635488,63635958,.,583,.,9.55751,-1.0,1.15914,235
15020,chr6,17371293,17371763,.,563,.,9.53345,-1.0,1.14753,235
15021,chr6,30482209,30482679,.,1000,.,9.3981,-1.0,1.09811,235
15022,chr6,56292777,56293247,.,1000,.,9.31614,-1.0,1.06879,235
15023,chr6,61809183,61809653,.,868,.,9.14616,-1.0,1.00496,235
15024,chr6,43143648,43144118,.,1000,.,8.68191,-1.0,0.84701,235
15025,chr6,70369508,70369978,.,907,.,8.58282,-1.0,0.81144,235
15026,chr6,78934273,78934743,.,578,.,8.49994,-1.0,0.78563,235
15027,chr6,33384654,33385124,.,654,.,8.42521,-1.0,0.76305,235
15028,chr6,85323598,85324068,.,1000,.,8.35186,-1.0,0.73729,235
15029,chr6,84728752,84729222,.,755,.,8.28595,-1.0,0.71819,235
15030,chr6,75526690,75527160,.,1000,.,8.26515,-1.0,0.71309,235
15031,chr6,167142334,167142804,.,1000,.,8.26201,-1.0,0.71207,235
15032,chr6,26175540,26176010,.,1000,.,8.19029,-1.0,0.68833,235
15033,chr6,157898337,157898807,.,779,.,8.10502,-1.0,0.66461,235
15034,chr6,31689676,31690146,.,586,.,7.89245,-1.0,0.6058,235
15035,chr6,160520012,160520482,.,948,.,7.82995,-1.0,0.58859,235
15036,chr6,70551724,70552194,.,689,.,7.75703,-1.0,0.57094,235
15037,chr6,131807670,131808140,.,938,.,7.73361,-1.0,0.56354,235
15038,chr6,42086446,42086916,.,967,.,7.70567,-1.0,0.55551,235
15039,chr6,161353443,161353913,.,971,.,7.55188,-1.0,0.51493,235
15040,chr6,39389461,39389931,.,749,.,7.51345,-1.0,0.50574,235
15041,chr6,168060608,168061078,.,1000,.,7.43736,-1.0,0.48988,235
15042,chr6,161153085,161153555,.,1000,.,7.34435,-1.0,0.46642,235
15043,chr6,3885760,3886230,.,739,.,7.33019,-1.0,0.46223,235
15044,chr6,15491359,15491765,.,1000,.,7.23984,-1.0,0.44476,402
15045,chr6,13574200,13574670,.,1000,.,7.21799,-1.0,0.44143,235
15046,chr6,148559732,148560178,.,1000,.,7.19846,-1.0,0.43444,427
15047,chr6,143060408,143060878,.,571,.,7.00966,-1.0,0.39178,235
15048,chr6,52577510,52577980,.,600,.,6.93818,-1.0,0.3774,235
15049,chr6,169831609,169832054,.,1000,.,6.9329,-1.0,0.37677,421
15050,chr6,2196237,2196707,.,1000,.,6.84834,-1.0,0.3628,235
15051,chr6,139135798,139136268,.,780,.,6.78198,-1.0,0.34535,235
15052,chr6,112372367,112372837,.,993,.,6.74223,-1.0,0.33729,235
15053,chr6,52663812,52664282,.,1000,.,6.68494,-1.0,0.33378,235
15054,chr6,73610612,73611082,.,1000,.,6.67401,-1.0,0.33198,235
15055,chr6,36897805,36898275,.,873,.,6.55699,-1.0,0.30592,235
15056,chr6,121055727,121056197,.,1000,.,6.53019,-1.0,0.30074,235
15057,chr6,162123906,162124376,.,786,.,6.51852,-1.0,0.29944,235
15058,chr6,138509537,138510007,.,1000,.,6.51765,-1.0,0.29896,235
15059,chr6,154277420,154277890,.,1000,.,6.38552,-1.0,0.27969,235
15060,chr6,5422471,5422941,.,984,.,6.31006,-1.0,0.26826,235
15061,chr6,90295230,90295700,.,783,.,6.30012,-1.0,0.2645,235
15062,chr6,117776622,117777092,.,678,.,6.19274,-1.0,0.24971,235
15063,chr6,53719019,53719489,.,550,.,6.08279,-1.0,0.23143,235
15064,chr6,52407526,52407996,.,960,.,6.0646,-1.0,0.22888,235
15065,chr6,127516829,127517299,.,1000,.,5.90653,-1.0,0.20712,235
15066,chr6,18749469,18749939,.,853,.,5.82473,-1.0,0.19715,235
15067,chr6,144064105,144064575,.,691,.,5.76838,-1.0,0.18814,235
15068,chr6,43771299,43771769,.,570,.,5.73235,-1.0,0.18337,235
15069,chr6,138308535,138309005,.,679,.,5.63437,-1.0,0.17303,235
15070,chr6,150069357,150069827,.,711,.,5.60357,-1.0,0.17036,235
15071,chr6,152948342,152948812,.,1000,.,5.57196,-1.0,0.16525,235
15072,chr6,52234379,52234849,.,950,.,5.5467,-1.0,0.16198,235
15073,chr6,108498102,108498572,.,898,.,5.44968,-1.0,0.15573,235
15074,chr7,151172441,151172994,.,1000,.,444.79965,-1.0,4.94451,280
15075,chr7,43838782,43839285,.,966,.,420.80163,-1.0,4.94451,275
15076,chr7,76314181,76314718,.,1000,.,418.33823,-1.0,4.94451,269
15077,chr7,27160865,27161390,.,1000,.,402.14959,-1.0,4.94451,282
15078,chr7,76178056,76178529,.,1000,.,380.66741,-1.0,4.94451,237
15079,chr7,128135607,128136075,.,1000,.,373.2623,-1.0,4.94451,221
15080,chr7,151303364,151303869,.,1000,.,372.20025,-1.0,4.94451,261
15081,chr7,157273479,157273950,.,1000,.,369.997,-1.0,4.94451,262
15082,chr7,44565511,44565902,.,1000,.,369.8999,-1.0,4.94451,187
15083,chr7,73855497,73855956,.,1000,.,368.24118,-1.0,4.94451,235
15084,chr7,143215018,143215479,.,1000,.,360.5485,-1.0,4.94451,234
15085,chr7,149624628,149625091,.,1000,.,360.27388,-1.0,4.94451,228
15086,chr7,48110158,48110570,.,1000,.,358.43774,-1.0,4.94451,190
15087,chr7,25565837,25566275,.,1000,.,357.46932,-1.0,4.94451,240
15088,chr7,993038,993531,.,1000,.,354.66212,-1.0,4.94451,230
15089,chr7,30938691,30939147,.,1000,.,353.17212,-1.0,4.94451,224
15090,chr7,1432443,1432903,.,1000,.,352.49539,-1.0,4.94451,208
15091,chr7,74206578,74206991,.,1000,.,352.05806,-1.0,4.94451,182
15092,chr7,156949393,156949897,.,1000,.,348.64614,-1.0,4.94451,254
15093,chr7,47254364,47254814,.,1000,.,344.36792,-1.0,4.94451,236
15094,chr7,22082874,22083305,.,1000,.,343.33834,-1.0,4.94451,191
15095,chr7,98841715,98842160,.,1000,.,342.59819,-1.0,4.94451,225
15096,chr7,30740447,30740835,.,1000,.,342.57576,-1.0,4.94451,191
15097,chr7,100483180,100483730,.,1000,.,341.13313,-1.0,4.94451,256
15098,chr7,74401210,74401650,.,983,.,338.26636,-1.0,4.94451,243
15099,chr7,106042790,106043215,.,1000,.,337.72437,-1.0,4.94451,191
15100,chr7,149147147,149147607,.,1000,.,336.33679,-1.0,4.94451,233
15101,chr7,5085374,5085820,.,1000,.,336.08191,-1.0,4.94451,254
15102,chr7,151123900,151124329,.,898,.,335.05117,-1.0,4.94451,213
15103,chr7,92178801,92179257,.,1000,.,329.78694,-1.0,4.94451,252
15104,chr7,45259989,45260421,.,1000,.,329.73545,-1.0,4.94451,228
15105,chr7,40134698,40135149,.,1000,.,329.07296,-1.0,4.94451,257
15106,chr7,101059298,101059720,.,1000,.,328.51984,-1.0,4.94451,226
15107,chr7,87312266,87312665,.,1000,.,328.51913,-1.0,4.94451,187
15108,chr7,148966685,148967156,.,1000,.,327.65249,-1.0,4.94451,272
15109,chr7,73451772,73452225,.,1000,.,325.5227,-1.0,4.94451,215
15110,chr7,149090654,149091055,.,1000,.,321.65971,-1.0,4.94451,200
15111,chr7,322056,322468,.,1000,.,320.3572,-1.0,4.94451,201
15112,chr7,100559778,100560156,.,1000,.,319.85643,-1.0,4.94451,179
15113,chr7,33932872,33933265,.,1000,.,318.82303,-1.0,4.94451,181
15114,chr7,43582606,43583037,.,1000,.,317.6843,-1.0,4.94451,241
15115,chr7,6589742,6590136,.,1000,.,316.65783,-1.0,4.94451,193
15116,chr7,129825632,129826155,.,1000,.,316.27252,-1.0,4.94451,287
15117,chr7,143007858,143008319,.,1000,.,314.76811,-1.0,4.94451,238
15118,chr7,121396221,121396604,.,1000,.,314.44101,-1.0,4.94451,181
15119,chr7,5486870,5487325,.,1000,.,313.91417,-1.0,4.94451,196
15120,chr7,76291601,76291992,.,1000,.,311.95981,-1.0,4.94451,200
15121,chr7,100563861,100564316,.,1000,.,310.92813,-1.0,4.94451,206
15122,chr7,128209727,128210132,.,1000,.,310.62444,-1.0,4.94451,219
15123,chr7,5494555,5495011,.,1000,.,309.15692,-1.0,4.94451,226
15124,chr7,137899119,137899479,.,1000,.,308.12783,-1.0,4.94451,190
15125,chr7,92424552,92424929,.,1000,.,308.03026,-1.0,4.94451,203
15126,chr7,149126180,149126609,.,1000,.,307.83304,-1.0,4.94451,218
15127,chr7,154913703,154914070,.,1000,.,307.76459,-1.0,4.94451,193
15128,chr7,12686622,12687020,.,1000,.,306.98182,-1.0,4.94451,202
15129,chr7,141533332,141533717,.,1000,.,306.67479,-1.0,4.94451,185
15130,chr7,150898447,150898870,.,1000,.,306.17444,-1.0,4.94451,208
15131,chr7,99990821,99991241,.,1000,.,304.71936,-1.0,4.94451,235
15132,chr7,74417349,74417756,.,1000,.,303.80972,-1.0,4.94451,215
15133,chr7,32846600,32847020,.,1000,.,302.77625,-1.0,4.94451,216
15134,chr7,101363935,101364310,.,1000,.,302.61198,-1.0,4.94451,173
15135,chr7,76515893,76516307,.,1000,.,302.09581,-1.0,4.94451,204
15136,chr7,36291487,36291852,.,1000,.,301.97822,-1.0,4.94451,183
15137,chr7,103297156,103297564,.,1000,.,301.9397,-1.0,4.94451,205
15138,chr7,38215686,38216088,.,1000,.,301.15864,-1.0,4.94451,207
15139,chr7,101688294,101688668,.,1000,.,300.1668,-1.0,4.94451,196
15140,chr7,6435630,6435981,.,1000,.,299.93313,-1.0,4.94451,185
15141,chr7,106009467,106009874,.,1000,.,299.91555,-1.0,4.94451,202
15142,chr7,73667635,73668054,.,1000,.,299.77558,-1.0,4.94451,187
15143,chr7,45917549,45917966,.,1000,.,299.67655,-1.0,4.94451,211
15144,chr7,98106573,98106932,.,1000,.,299.07591,-1.0,4.94451,162
15145,chr7,106153848,106154251,.,1000,.,298.28252,-1.0,4.94451,190
15146,chr7,30983595,30983981,.,1000,.,298.03014,-1.0,4.94451,173
15147,chr7,148262738,148263155,.,1000,.,297.80517,-1.0,4.94451,178
15148,chr7,774486,774890,.,1000,.,296.94995,-1.0,4.94451,208
15149,chr7,131513504,131513917,.,1000,.,296.82489,-1.0,4.94451,228
15150,chr7,1065782,1066150,.,1000,.,296.33957,-1.0,4.94451,171
15151,chr7,6322970,6323369,.,1000,.,295.65571,-1.0,4.94451,200
15152,chr7,5529550,5529930,.,1000,.,294.72469,-1.0,4.94451,197
15153,chr7,47266211,47266622,.,1000,.,294.49977,-1.0,4.94451,206
15154,chr7,113710311,113710706,.,1000,.,292.6815,-1.0,4.94451,186
15155,chr7,151368071,151368512,.,1000,.,292.63941,-1.0,4.94451,228
15156,chr7,98878893,98879302,.,1000,.,292.52577,-1.0,4.94451,202
15157,chr7,50468018,50468381,.,1000,.,291.41167,-1.0,4.94451,195
15158,chr7,120987598,120987949,.,1000,.,291.04422,-1.0,4.94451,178
15159,chr7,106176631,106177076,.,1000,.,291.02901,-1.0,4.94451,221
15160,chr7,155344886,155345302,.,1000,.,290.6182,-1.0,4.94451,173
15161,chr7,143240553,143240935,.,1000,.,290.46748,-1.0,4.94451,205
15162,chr7,51161021,51161422,.,1000,.,289.29814,-1.0,4.94451,195
15163,chr7,88219864,88220309,.,1000,.,289.08438,-1.0,4.94451,234
15164,chr7,151018117,151018523,.,696,.,288.71602,-1.0,4.94451,215
15165,chr7,129091516,129091881,.,1000,.,288.21228,-1.0,4.94451,182
15166,chr7,2451331,2451777,.,1000,.,288.0874,-1.0,4.94451,247
15167,chr7,91880577,91881045,.,1000,.,287.63074,-1.0,4.94451,218
15168,chr7,155598726,155599130,.,1000,.,287.31675,-1.0,4.94451,187
15169,chr7,87236844,87237256,.,1000,.,286.48367,-1.0,4.94451,224
15170,chr7,100081733,100082153,.,1000,.,286.14497,-1.0,4.94451,223
15171,chr7,1504330,1504728,.,1000,.,285.81575,-1.0,4.94451,186
15172,chr7,100469242,100469613,.,1000,.,285.75679,-1.0,4.94451,172
15173,chr7,332604,332989,.,1000,.,285.52809,-1.0,4.94451,194
15174,chr7,41943006,41943428,.,1000,.,285.26105,-1.0,4.94451,228
15175,chr7,151111065,151111473,.,1000,.,284.61521,-1.0,4.94451,170
15176,chr7,131507861,131508213,.,1000,.,284.10694,-1.0,4.94451,179
15177,chr7,22853904,22854328,.,1000,.,284.07795,-1.0,4.94451,262
15178,chr7,82572227,82572619,.,1000,.,283.52668,-1.0,4.94451,188
15179,chr7,95916569,95916945,.,1000,.,283.15767,-1.0,4.94451,182
15180,chr7,100705223,100705669,.,1000,.,282.82121,-1.0,4.94451,194
15181,chr7,128398546,128398907,.,1000,.,282.78502,-1.0,4.94451,183
15182,chr7,140653396,140653808,.,1000,.,282.44654,-1.0,4.94451,201
15183,chr7,33895275,33895697,.,1000,.,282.4056,-1.0,4.94451,210
15184,chr7,101282969,101283368,.,1000,.,282.31494,-1.0,4.94451,213
15185,chr7,134606321,134606682,.,1000,.,281.46847,-1.0,4.94451,180
15186,chr7,2865006,2865437,.,1000,.,280.49715,-1.0,4.94451,205
15187,chr7,149065804,149066179,.,1000,.,280.38035,-1.0,4.94451,172
15188,chr7,1086845,1087298,.,1000,.,280.37497,-1.0,4.94451,247
15189,chr7,155796904,155797302,.,1000,.,279.89845,-1.0,4.94451,221
15190,chr7,3300751,3301202,.,1000,.,279.1234,-1.0,4.94451,239
15191,chr7,102390727,102391108,.,1000,.,279.03478,-1.0,4.94451,192
15192,chr7,44847667,44848055,.,1000,.,278.95164,-1.0,4.94451,181
15193,chr7,100725292,100725623,.,982,.,278.95116,-1.0,4.94451,179
15194,chr7,101542783,101543188,.,1000,.,278.88424,-1.0,4.94451,209
15195,chr7,23055586,23055970,.,1000,.,278.36377,-1.0,4.94451,209
15196,chr7,105652326,105652708,.,1000,.,278.28873,-1.0,4.94451,201
15197,chr7,5563530,5563930,.,1000,.,277.91466,-1.0,4.94451,219
15198,chr7,150988515,150988883,.,1000,.,276.96353,-1.0,4.94451,161
15199,chr7,66557552,66557924,.,1000,.,276.75334,-1.0,4.94451,185
15200,chr7,25180292,25180675,.,1000,.,276.52395,-1.0,4.94451,182
15201,chr7,22488877,22489233,.,990,.,276.4697,-1.0,4.94451,177
15202,chr7,74026785,74027180,.,1000,.,276.35536,-1.0,4.94451,209
15203,chr7,4883553,4884056,.,1000,.,276.11563,-1.0,4.94451,327
15204,chr7,101244175,101244629,.,1000,.,275.81726,-1.0,4.94451,201
15205,chr7,108146213,108146594,.,1000,.,275.27284,-1.0,4.94451,201
15206,chr7,55254854,55255238,.,1000,.,274.71306,-1.0,4.94451,170
15207,chr7,100852041,100852409,.,758,.,274.64465,-1.0,4.94451,176
15208,chr7,44922066,44922450,.,1000,.,274.56503,-1.0,4.94451,222
15209,chr7,139645939,139646294,.,1000,.,273.86053,-1.0,4.94451,158
15210,chr7,1176109,1176479,.,1000,.,273.50827,-1.0,4.94451,188
15211,chr7,75866455,75866826,.,1000,.,273.49091,-1.0,4.94451,180
15212,chr7,128883577,128883959,.,1000,.,273.26245,-1.0,4.94451,198
15213,chr7,138008843,138009190,.,1000,.,272.0351,-1.0,4.94451,176
15214,chr7,73725749,73726091,.,1000,.,271.88818,-1.0,4.94451,179
15215,chr7,70856919,70857293,.,1000,.,271.61529,-1.0,4.94451,188
15216,chr7,127253921,127254316,.,1000,.,270.95994,-1.0,4.94451,165
15217,chr7,73607000,73607376,.,1000,.,270.86089,-1.0,4.94451,180
15218,chr7,35906464,35906789,.,1000,.,270.54173,-1.0,4.94451,169
15219,chr7,116930423,116930830,.,1000,.,270.51658,-1.0,4.94451,177
15220,chr7,150421047,150421422,.,1000,.,270.47999,-1.0,4.94451,197
15221,chr7,149261906,149262305,.,1000,.,270.4791,-1.0,4.94451,212
15222,chr7,1474057,1474380,.,1000,.,267.98646,-1.0,4.94451,162
15223,chr7,36367082,36367428,.,1000,.,267.90577,-1.0,4.94451,207
15224,chr7,99312932,99313279,.,1000,.,267.39877,-1.0,4.94451,157
15225,chr7,131689090,131689477,.,1000,.,267.02756,-1.0,4.94451,208
15226,chr7,134141294,134141647,.,1000,.,266.91715,-1.0,4.94451,169
15227,chr7,55255507,55255944,.,1000,.,266.75465,-1.0,4.94451,233
15228,chr7,104883660,104883989,.,1000,.,265.80752,-1.0,4.94451,183
15229,chr7,35537410,35537792,.,621,.,265.34224,-1.0,4.94451,196
15230,chr7,151782875,151783280,.,1000,.,265.15428,-1.0,4.94451,192
15231,chr7,873327,873686,.,1000,.,264.77849,-1.0,4.94451,182
15232,chr7,92447156,92447541,.,1000,.,264.03581,-1.0,4.94451,194
15233,chr7,143380125,143380551,.,1000,.,263.81819,-1.0,4.94451,204
15234,chr7,97928297,97928664,.,1000,.,262.9334,-1.0,4.94451,182
15235,chr7,95527438,95527782,.,1000,.,262.59576,-1.0,4.94451,175
15236,chr7,112550432,112550804,.,1000,.,262.12236,-1.0,4.94451,206
15237,chr7,116526069,116526465,.,1000,.,260.81386,-1.0,4.94451,207
15238,chr7,16982601,16982972,.,1000,.,260.70357,-1.0,4.94451,200
15239,chr7,157387212,157387556,.,1000,.,257.98188,-1.0,4.94451,176
15240,chr7,100691672,100692041,.,1000,.,257.47191,-1.0,4.94451,166
15241,chr7,56074291,56074693,.,1000,.,256.7616,-1.0,4.94451,206
15242,chr7,130010859,130011234,.,1000,.,256.64582,-1.0,4.94451,172
15243,chr7,95511690,95512046,.,1000,.,255.17122,-1.0,4.94451,190
15244,chr7,28020357,28020720,.,1000,.,254.6288,-1.0,4.94451,169
15245,chr7,142783275,142783681,.,1000,.,254.58574,-1.0,4.94451,209
15246,chr7,76020134,76020508,.,1000,.,254.27477,-1.0,4.94451,183
15247,chr7,24812349,24812701,.,1000,.,254.24564,-1.0,4.94451,171
15248,chr7,150448687,150449074,.,1000,.,254.16818,-1.0,4.94451,169
15249,chr7,130072143,130072493,.,1000,.,254.01412,-1.0,4.94451,176
15250,chr7,132318744,132319107,.,1000,.,253.90834,-1.0,4.94451,190
15251,chr7,101192487,101192855,.,1000,.,253.49325,-1.0,4.94451,184
15252,chr7,23546923,23547356,.,1000,.,253.11509,-1.0,4.94451,244
15253,chr7,101169786,101170129,.,1000,.,251.43581,-1.0,4.94451,179
15254,chr7,131654723,131655073,.,1000,.,250.92497,-1.0,4.94451,162
15255,chr7,74566786,74567130,.,1000,.,250.49098,-1.0,4.94451,171
15256,chr7,28921755,28922128,.,1000,.,250.3624,-1.0,4.94451,198
15257,chr7,149005748,149006115,.,1000,.,249.67517,-1.0,4.94451,190
15258,chr7,138002295,138002659,.,1000,.,249.0876,-1.0,4.94451,188
15259,chr7,158977074,158977446,.,1000,.,248.51399,-1.0,4.94451,167
15260,chr7,47819338,47819694,.,1000,.,247.00633,-1.0,4.94451,185
15261,chr7,37201588,37201970,.,1000,.,246.64474,-1.0,4.94451,184
